Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Diet Coke,42,UPS,$0.45 ,"3,250","$1,463 ",$512 ,35%
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Sprite,43,FedEx,$0.40 ,"2,500","$1,000 ",$400 ,40%
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Fanta,56,UPS,$0.40 ,"2,000",$800 ,$320 ,40%
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Powerade,21,DHL,$0.50 ,"2,250","$1,125 ",$338 ,30%
Walmart,1185732,7/6/2022,Northeast,Connecticut,Hartford,Dasani Water,47,FedEx,$0.55 ,"4,000","$2,200 ",$880 ,40%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,45,USPS,$0.50 ,"5,500","$2,750 ",$963 ,35%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Diet Coke,48,UPS,$0.45 ,"3,250","$1,463 ",$512 ,35%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Sprite,38,FedEx,$0.40 ,"2,500","$1,000 ",$400 ,40%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Fanta,59,DHL,$0.40 ,"1,500",$600 ,$240 ,40%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Powerade,55,DHL,$0.50 ,"1,250",$625 ,$188 ,30%
Walmart,1185732,8/7/2022,Northeast,Connecticut,Hartford,Dasani Water,32,UPS,$0.55 ,"3,000","$1,650 ",$660 ,40%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,38,UPS,$0.50 ,"4,250","$2,125 ",$744 ,35%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Diet Coke,49,USPS,$0.45 ,"2,250","$1,013 ",$354 ,35%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Sprite,22,DHL,$0.40 ,"1,250",$500 ,$200 ,40%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Fanta,56,DHL,$0.40 ,"1,000",$400 ,$160 ,40%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Powerade,28,DHL,$0.50 ,"1,000",$500 ,$150 ,30%
Walmart,1185732,9/6/2022,Northeast,Connecticut,Hartford,Dasani Water,56,UPS,$0.55 ,"2,000","$1,100 ",$440 ,40%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Coca-Cola,41,FedEx,$0.55 ,"3,750","$2,063 ",$722 ,35%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Diet Coke,45,USPS,$0.50 ,"2,000","$1,000 ",$350 ,35%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Sprite,54,DHL,$0.50 ,"1,000",$500 ,$200 ,40%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Fanta,42,USPS,$0.50 ,750,$375 ,$150 ,40%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Powerade,15,UPS,$0.60 ,750,$450 ,$135 ,30%
Walmart,1185732,10/8/2022,Northeast,Connecticut,Hartford,Dasani Water,24,USPS,$0.65 ,"2,000","$1,300 ",$520 ,40%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Coca-Cola,38,USPS,$0.60 ,"3,500","$2,100 ",$735 ,35%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Diet Coke,45,DHL,$0.50 ,"2,250","$1,125 ",$394 ,35%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Sprite,23,USPS,$0.50 ,"2,200","$1,100 ",$440 ,40%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Fanta,23,UPS,$0.50 ,"2,000","$1,000 ",$400 ,40%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Powerade,22,USPS,$0.60 ,"1,750","$1,050 ",$315 ,30%
Walmart,1185732,11/7/2022,Northeast,Connecticut,Hartford,Dasani Water,31,FedEx,$0.65 ,"2,750","$1,788 ",$715 ,40%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Coca-Cola,57,UPS,$0.60 ,"5,000","$3,000 ","$1,050 ",35%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Diet Coke,46,DHL,$0.50 ,"3,000","$1,500 ",$525 ,35%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Sprite,39,USPS,$0.50 ,"2,750","$1,375 ",$550 ,40%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Fanta,53,DHL,$0.50 ,"2,250","$1,125 ",$450 ,40%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Powerade,26,UPS,$0.60 ,"2,250","$1,350 ",$405 ,30%
Walmart,1185732,12/6/2022,Northeast,Connecticut,Hartford,Dasani Water,58,FedEx,$0.65 ,"3,250","$2,113 ",$845 ,40%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Coca-Cola,33,DHL,$0.40 ,"4,500","$1,800 ",$540 ,30%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Diet Coke,46,FedEx,$0.40 ,"2,500","$1,000 ",$300 ,30%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Sprite,16,FedEx,$0.30 ,"2,500",$750 ,$188 ,25%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Fanta,32,UPS,$0.35 ,"1,000",$350 ,$88 ,25%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Powerade,33,USPS,$0.50 ,"1,500",$750 ,$188 ,25%
Walmart,1185732,1/17/2022,Northeast,Rhode Island,Providence,Dasani Water,57,UPS,$0.40 ,"2,500","$1,000 ",$300 ,30%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,26,USPS,$0.40 ,"5,000","$2,000 ",$600 ,30%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Diet Coke,58,DHL,$0.40 ,"1,500",$600 ,$180 ,30%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Sprite,58,DHL,$0.30 ,"2,000",$600 ,$150 ,25%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Fanta,45,USPS,$0.35 ,"2,500",$875 ,$219 ,25%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Powerade,46,USPS,$0.50 ,"1,500",$750 ,$188 ,25%
Walmart,1185732,2/15/2022,Northeast,Rhode Island,Providence,Dasani Water,20,FedEx,$0.40 ,"2,500","$1,000 ",$300 ,30%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,27,DHL,$0.40 ,"4,700","$1,880 ",$564 ,30%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Diet Coke,35,USPS,$0.40 ,"1,750",$700 ,$210 ,30%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Sprite,26,FedEx,$0.30 ,"2,000",$600 ,$150 ,25%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Fanta,22,FedEx,$0.35 ,"3,000","$1,050 ",$263 ,25%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Powerade,27,DHL,$0.50 ,"1,000",$500 ,$125 ,25%
Walmart,1185732,3/13/2022,Northeast,Rhode Island,Providence,Dasani Water,21,DHL,$0.40 ,"2,000",$800 ,$240 ,30%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,33,DHL,$0.40 ,"4,500","$1,800 ",$540 ,30%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Diet Coke,50,UPS,$0.40 ,"1,500",$600 ,$180 ,30%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Sprite,47,UPS,$0.30 ,"1,500",$450 ,$113 ,25%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Fanta,19,FedEx,$0.35 ,"1,250",$438 ,$109 ,25%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Powerade,42,USPS,$0.50 ,"1,250",$625 ,$156 ,25%
Walmart,1185732,4/14/2022,Northeast,Rhode Island,Providence,Dasani Water,20,DHL,$0.40 ,"2,750","$1,100 ",$330 ,30%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,25,DHL,$0.55 ,"4,950","$2,723 ",$817 ,30%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Diet Coke,38,DHL,$0.50 ,"2,000","$1,000 ",$300 ,30%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Sprite,51,DHL,$0.45 ,"2,250","$1,013 ",$253 ,25%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Fanta,30,DHL,$0.45 ,"1,750",$788 ,$197 ,25%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Powerade,32,USPS,$0.55 ,"2,000","$1,100 ",$275 ,25%
Walmart,1185732,5/13/2022,Northeast,Rhode Island,Providence,Dasani Water,32,UPS,$0.60 ,"3,250","$1,950 ",$585 ,30%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,30,FedEx,$0.55 ,"5,750","$3,163 ",$949 ,30%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Diet Coke,57,UPS,$0.50 ,"3,250","$1,625 ",$488 ,30%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Sprite,15,UPS,$0.45 ,"2,500","$1,125 ",$281 ,25%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Fanta,35,FedEx,$0.45 ,"2,250","$1,013 ",$253 ,25%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Powerade,29,DHL,$0.55 ,"2,250","$1,238 ",$309 ,25%
Walmart,1185732,6/15/2022,Northeast,Rhode Island,Providence,Dasani Water,17,DHL,$0.60 ,"3,750","$2,250 ",$675 ,30%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,31,DHL,$0.55 ,"6,000","$3,300 ",$990 ,30%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Diet Coke,39,FedEx,$0.50 ,"3,500","$1,750 ",$525 ,30%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Sprite,20,FedEx,$0.45 ,"2,750","$1,238 ",$309 ,25%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Fanta,47,DHL,$0.45 ,"2,250","$1,013 ",$253 ,25%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Powerade,45,UPS,$0.55 ,"2,500","$1,375 ",$344 ,25%
Walmart,1185732,7/13/2022,Northeast,Rhode Island,Providence,Dasani Water,15,UPS,$0.60 ,"4,250","$2,550 ",$765 ,30%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,27,FedEx,$0.55 ,"5,750","$3,163 ",$949 ,30%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Diet Coke,26,DHL,$0.50 ,"3,500","$1,750 ",$525 ,30%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Sprite,26,FedEx,$0.45 ,"2,750","$1,238 ",$309 ,25%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Fanta,15,USPS,$0.45 ,"1,750",$788 ,$197 ,25%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Powerade,32,USPS,$0.55 ,"1,500",$825 ,$206 ,25%
Walmart,1185732,8/14/2022,Northeast,Rhode Island,Providence,Dasani Water,17,DHL,$0.60 ,"3,250","$1,950 ",$585 ,30%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,48,DHL,$0.55 ,"4,500","$2,475 ",$743 ,30%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Diet Coke,20,DHL,$0.50 ,"2,500","$1,250 ",$375 ,30%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Sprite,25,FedEx,$0.45 ,"1,500",$675 ,$169 ,25%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Fanta,23,USPS,$0.45 ,"1,250",$563 ,$141 ,25%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Powerade,36,FedEx,$0.55 ,"1,250",$688 ,$172 ,25%
Walmart,1185732,9/13/2022,Northeast,Rhode Island,Providence,Dasani Water,21,UPS,$0.60 ,"2,250","$1,350 ",$405 ,30%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Coca-Cola,21,DHL,$0.60 ,"4,000","$2,400 ",$720 ,30%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Diet Coke,44,DHL,$0.55 ,"2,250","$1,238 ",$371 ,30%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Sprite,57,FedEx,$0.55 ,"1,250",$688 ,$172 ,25%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Fanta,53,DHL,$0.55 ,"1,000",$550 ,$138 ,25%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Powerade,38,DHL,$0.65 ,"1,000",$650 ,$163 ,25%
Walmart,1185732,10/15/2022,Northeast,Rhode Island,Providence,Dasani Water,54,FedEx,$0.70 ,"2,250","$1,575 ",$473 ,30%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Coca-Cola,38,DHL,$0.65 ,"3,750","$2,438 ",$731 ,30%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Diet Coke,46,FedEx,$0.55 ,"3,000","$1,650 ",$495 ,30%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Sprite,19,FedEx,$0.55 ,"2,950","$1,623 ",$406 ,25%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Fanta,52,USPS,$0.55 ,"2,750","$1,513 ",$378 ,25%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Powerade,49,FedEx,$0.65 ,"2,500","$1,625 ",$406 ,25%
Walmart,1185732,11/14/2022,Northeast,Rhode Island,Providence,Dasani Water,16,DHL,$0.70 ,"3,500","$2,450 ",$735 ,30%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Coca-Cola,51,USPS,$0.65 ,"5,750","$3,738 ","$1,121 ",30%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Diet Coke,37,FedEx,$0.55 ,"3,750","$2,063 ",$619 ,30%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Sprite,32,UPS,$0.55 ,"3,500","$1,925 ",$481 ,25%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Fanta,22,UPS,$0.55 ,"3,000","$1,650 ",$413 ,25%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Powerade,36,FedEx,$0.65 ,"3,000","$1,950 ",$488 ,25%
Walmart,1185732,12/13/2022,Northeast,Rhode Island,Providence,Dasani Water,48,DHL,$0.70 ,"4,000","$2,800 ",$840 ,30%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Coca-Cola,27,FedEx,$0.45 ,"5,250","$2,363 ","$1,063 ",45%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Diet Coke,41,FedEx,$0.45 ,"3,250","$1,463 ",$658 ,45%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Sprite,41,DHL,$0.35 ,"3,250","$1,138 ",$398 ,35%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Fanta,25,USPS,$0.40 ,"1,750",$700 ,$245 ,35%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Powerade,31,FedEx,$0.55 ,"2,250","$1,238 ",$433 ,35%
Walmart,1185732,1/14/2022,Northeast,Massachusetts,Boston,Dasani Water,18,FedEx,$0.45 ,"3,250","$1,463 ",$585 ,40%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Coca-Cola,18,FedEx,$0.45 ,"5,750","$2,588 ","$1,164 ",45%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Diet Coke,43,UPS,$0.45 ,"2,250","$1,013 ",$456 ,45%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Sprite,51,UPS,$0.35 ,"2,750",$963 ,$337 ,35%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Fanta,28,DHL,$0.40 ,"1,500",$600 ,$210 ,35%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Powerade,26,UPS,$0.55 ,"2,250","$1,238 ",$433 ,35%
Walmart,1185732,2/12/2022,Northeast,Massachusetts,Boston,Dasani Water,21,DHL,$0.45 ,"3,250","$1,463 ",$585 ,40%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Coca-Cola,16,USPS,$0.45 ,"5,450","$2,453 ","$1,104 ",45%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Diet Coke,25,DHL,$0.45 ,"2,500","$1,125 ",$506 ,45%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Sprite,24,FedEx,$0.35 ,"2,750",$963 ,$337 ,35%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Fanta,36,USPS,$0.40 ,"1,250",$500 ,$175 ,35%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Powerade,37,USPS,$0.55 ,"1,750",$963 ,$337 ,35%
Walmart,1185732,3/10/2022,Northeast,Massachusetts,Boston,Dasani Water,28,FedEx,$0.45 ,"2,750","$1,238 ",$495 ,40%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Coca-Cola,48,FedEx,$0.45 ,"5,250","$2,363 ","$1,063 ",45%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Diet Coke,37,USPS,$0.45 ,"2,250","$1,013 ",$456 ,45%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Sprite,25,UPS,$0.35 ,"2,250",$788 ,$276 ,35%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Fanta,41,DHL,$0.40 ,"1,500",$600 ,$210 ,35%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Powerade,38,DHL,$0.55 ,"1,500",$825 ,$289 ,35%
Walmart,1185732,4/11/2022,Northeast,Massachusetts,Boston,Dasani Water,18,FedEx,$0.45 ,"3,000","$1,350 ",$540 ,40%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Coca-Cola,16,USPS,$0.60 ,"5,700","$3,420 ","$1,539 ",45%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Diet Coke,50,UPS,$0.55 ,"2,750","$1,513 ",$681 ,45%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Sprite,22,DHL,$0.50 ,"3,000","$1,500 ",$525 ,35%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Fanta,58,UPS,$0.50 ,"2,500","$1,250 ",$438 ,35%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Powerade,37,FedEx,$0.60 ,"2,750","$1,650 ",$578 ,35%
Walmart,1185732,5/10/2022,Northeast,Massachusetts,Boston,Dasani Water,60,FedEx,$0.65 ,"4,000","$2,600 ","$1,040 ",40%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Coca-Cola,26,DHL,$0.60 ,"6,500","$3,900 ","$1,755 ",45%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Diet Coke,41,UPS,$0.55 ,"4,000","$2,200 ",$990 ,45%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Sprite,30,FedEx,$0.50 ,"3,250","$1,625 ",$569 ,35%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Fanta,17,FedEx,$0.50 ,"3,000","$1,500 ",$525 ,35%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Powerade,27,DHL,$0.60 ,"3,000","$1,800 ",$630 ,35%
Walmart,1185732,6/12/2022,Northeast,Massachusetts,Boston,Dasani Water,57,DHL,$0.65 ,"4,500","$2,925 ","$1,170 ",40%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Coca-Cola,60,FedEx,$0.60 ,"6,750","$4,050 ","$1,823 ",45%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Diet Coke,53,DHL,$0.55 ,"4,250","$2,338 ","$1,052 ",45%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Sprite,53,FedEx,$0.50 ,"3,500","$1,750 ",$613 ,35%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Fanta,60,USPS,$0.50 ,"3,000","$1,500 ",$525 ,35%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Powerade,56,DHL,$0.60 ,"3,250","$1,950 ",$683 ,35%
Walmart,1185732,7/10/2022,Northeast,Massachusetts,Boston,Dasani Water,31,FedEx,$0.65 ,"5,000","$3,250 ","$1,300 ",40%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Coca-Cola,54,DHL,$0.60 ,"6,500","$3,900 ","$1,755 ",45%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Diet Coke,33,USPS,$0.55 ,"4,250","$2,338 ","$1,052 ",45%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Sprite,31,DHL,$0.50 ,"3,500","$1,750 ",$613 ,35%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Fanta,58,FedEx,$0.50 ,"2,500","$1,250 ",$438 ,35%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Powerade,18,USPS,$0.60 ,"2,250","$1,350 ",$473 ,35%
Walmart,1185732,8/11/2022,Northeast,Massachusetts,Boston,Dasani Water,20,FedEx,$0.65 ,"4,000","$2,600 ","$1,040 ",40%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Coca-Cola,16,USPS,$0.60 ,"5,250","$3,150 ","$1,418 ",45%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Diet Coke,37,UPS,$0.55 ,"3,250","$1,788 ",$804 ,45%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Sprite,52,UPS,$0.50 ,"2,250","$1,125 ",$394 ,35%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Fanta,56,UPS,$0.50 ,"2,000","$1,000 ",$350 ,35%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Powerade,17,USPS,$0.60 ,"2,000","$1,200 ",$420 ,35%
Walmart,1185732,9/10/2022,Northeast,Massachusetts,Boston,Dasani Water,21,UPS,$0.65 ,"3,000","$1,950 ",$780 ,40%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Coca-Cola,31,UPS,$0.65 ,"4,750","$3,088 ","$1,389 ",45%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Diet Coke,30,UPS,$0.60 ,"3,000","$1,800 ",$810 ,45%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Sprite,27,UPS,$0.60 ,"2,000","$1,200 ",$420 ,35%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Fanta,55,FedEx,$0.60 ,"1,750","$1,050 ",$368 ,35%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Powerade,40,UPS,$0.70 ,"1,750","$1,225 ",$429 ,35%
Walmart,1185732,10/12/2022,Northeast,Massachusetts,Boston,Dasani Water,18,UPS,$0.75 ,"3,000","$2,250 ",$900 ,40%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Coca-Cola,50,UPS,$0.70 ,"4,500","$3,150 ","$1,418 ",45%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Diet Coke,25,FedEx,$0.60 ,"3,250","$1,950 ",$878 ,45%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Sprite,56,USPS,$0.60 ,"3,200","$1,920 ",$672 ,35%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Fanta,27,USPS,$0.60 ,"3,000","$1,800 ",$630 ,35%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Powerade,52,FedEx,$0.70 ,"2,750","$1,925 ",$674 ,35%
Walmart,1185732,11/11/2022,Northeast,Massachusetts,Boston,Dasani Water,47,DHL,$0.75 ,"3,750","$2,813 ","$1,125 ",40%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Coca-Cola,24,UPS,$0.70 ,"6,000","$4,200 ","$1,890 ",45%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Diet Coke,55,USPS,$0.60 ,"4,000","$2,400 ","$1,080 ",45%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Sprite,35,USPS,$0.60 ,"3,750","$2,250 ",$788 ,35%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Fanta,59,USPS,$0.60 ,"3,250","$1,950 ",$683 ,35%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Powerade,48,UPS,$0.70 ,"3,250","$2,275 ",$796 ,35%
Walmart,1185732,12/10/2022,Northeast,Massachusetts,Boston,Dasani Water,24,USPS,$0.75 ,"4,250","$3,188 ","$1,275 ",40%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Coca-Cola,15,DHL,$0.50 ,"5,250","$2,625 ","$1,050 ",40%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Diet Coke,41,UPS,$0.50 ,"3,250","$1,625 ",$650 ,40%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Sprite,59,USPS,$0.40 ,"3,250","$1,300 ",$390 ,30%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Fanta,60,FedEx,$0.45 ,"1,750",$788 ,$236 ,30%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Powerade,57,USPS,$0.60 ,"2,250","$1,350 ",$405 ,30%
Walmart,1185732,1/21/2022,Northeast,Vermont,Burlington,Dasani Water,24,USPS,$0.50 ,"3,250","$1,625 ",$569 ,35%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Coca-Cola,31,DHL,$0.50 ,"6,000","$3,000 ","$1,200 ",40%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Diet Coke,56,DHL,$0.50 ,"2,500","$1,250 ",$500 ,40%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Sprite,32,UPS,$0.40 ,"3,000","$1,200 ",$360 ,30%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Fanta,20,USPS,$0.45 ,"2,000",$900 ,$270 ,30%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Powerade,49,UPS,$0.60 ,"2,750","$1,650 ",$495 ,30%
Walmart,1185732,2/19/2022,Northeast,Vermont,Burlington,Dasani Water,23,DHL,$0.50 ,"3,750","$1,875 ",$656 ,35%
Walmart,1185732,3/17/2022,Northeast,Vermont,Burlington,Coca-Cola,23,UPS,$0.50 ,"5,700","$2,850 ","$1,140 ",40%
Walmart,1185732,3/17/2022,Northeast,Vermont,Burlington,Diet Coke,50,DHL,$0.50 ,"2,750","$1,375 ",$550 ,40%
Walmart,1185732,3/17/2022,Northeast,Vermont,Burlington,Sprite,15,FedEx,$0.40 ,"3,000","$1,200 ",$360 ,30%
Walmart,1185732,3/17/2022,Northeast,Vermont,Burlington,Fanta,48,FedEx,$0.45 ,"1,500",$675 ,$203 ,30%
